nitrogen,phosphorus,potassium,ph,moisture,soil_temperature,ec,rainfall,air_temperature,air_humidity,season,season_code,soil_type,soil_type_code,crop
21.73,53.95,31.86,6.15,42.5,31.7,119,682.0,36.6,74.7,kharif,0,sandy,4,moong_kharif
131.0,78.81,88.0,6.65,59.1,23.5,568,354.4,13.3,49.9,rabi,1,alluvial,2,rabi_maize
64.13,49.96,60.55,7.91,33.5,18.8,473,295.5,25.8,33.4,rabi,1,black_cotton,0,safflower
125.95,67.65,83.67,7.59,47.3,28.0,360,656.4,38.0,47.8,kharif,0,black_cotton,0,cotton
17.37,48.42,27.37,6.12,39.1,26.5,362,645.5,39.0,74.5,kharif,0,red,1,urad
113.88,72.75,81.76,6.76,45.2,24.4,516,478.6,27.8,38.8,kharif,0,black_cotton,0,pomegranate
98.45,54.75,37.13,7.36,42.6,34.6,444,526.4,41.6,53.5,kharif,0,laterite,3,bajra
84.34,55.29,100.53,7.62,45.1,24.9,620,450.2,33.1,43.4,rabi,1,black_cotton,0,pomegranate
42.46,58.8,44.17,7.33,38.0,26.4,690,794.6,32.1,72.8,kharif,0,black_cotton,0,soybean
83.5,66.35,88.22,6.23,54.1,21.4,625,221.2,20.9,57.5,zaid,2,red,1,onion
77.6,84.34,89.78,6.82,50.7,18.9,543,281.7,23.6,51.6,rabi,1,alluvial,2,sunflower_rabi
82.01,75.17,73.44,6.71,45.1,14.3,565,340.3,20.7,44.1,rabi,1,alluvial,2,sunflower_rabi
35.99,73.22,47.9,6.72,63.3,26.4,490,744.8,27.1,73.0,kharif,0,red,1,soybean
67.61,57.58,45.81,6.02,37.1,15.9,281,473.2,12.9,35.7,rabi,1,red,1,linseed
113.94,65.38,98.26,7.4,62.2,18.7,551,462.2,22.5,41.3,rabi,1,red,1,onion
69.5,69.98,85.21,6.75,39.5,25.9,451,548.1,31.4,68.0,kharif,0,red,1,sunflower_kharif
83.38,69.63,77.57,6.99,38.6,27.4,314,379.0,34.0,61.4,zaid,2,alluvial,2,watermelon
97.25,50.06,67.12,7.23,33.6,23.3,956,571.2,20.2,41.9,rabi,1,alluvial,2,pomegranate
73.01,64.86,64.74,6.81,40.5,21.5,410,338.8,23.8,42.8,rabi,1,alluvial,2,sunflower_rabi
18.9,54.1,56.4,6.42,45.5,37.8,103,450.7,32.5,71.8,kharif,0,black_cotton,0,urad
124.02,55.75,157.31,6.17,61.4,24.7,467,1165.0,23.4,75.8,kharif,0,laterite,3,turmeric
25.36,52.51,27.27,7.38,42.5,27.6,218,757.2,33.9,75.2,kharif,0,red,1,tur_arhar
142.86,61.03,124.32,5.97,58.4,25.4,439,832.7,23.5,64.5,kharif,0,alluvial,2,turmeric
42.08,85.56,59.61,7.27,59.1,32.3,652,708.7,24.3,73.7,kharif,0,red,1,soybean
34.41,74.05,60.74,6.89,37.0,28.4,213,685.3,30.6,65.0,kharif,0,alluvial,2,groundnut
108.54,74.43,75.79,7.17,39.2,23.1,325,619.8,29.9,62.3,kharif,0,alluvial,2,sunflower_kharif
81.93,40.93,38.57,6.36,34.5,25.7,585,369.8,27.1,57.4,kharif,0,alluvial,2,jowar_kharif
72.5,59.0,62.67,8.05,39.8,24.8,351,214.7,14.4,62.9,rabi,1,red,1,jowar_rabi
156.85,89.17,66.05,6.67,48.5,30.0,321,709.0,23.1,58.3,kharif,0,alluvial,2,maize_kharif
17.6,49.7,40.4,7.34,53.8,28.4,325,388.6,31.1,51.8,kharif,0,black_cotton,0,urad
78.01,63.23,56.42,6.93,46.2,25.6,233,376.7,27.1,67.7,kharif,0,red,1,jowar_kharif
81.48,38.21,72.0,6.15,47.3,27.1,570,949.2,34.0,48.4,kharif,0,red,1,orange
157.39,68.81,123.83,6.21,65.0,24.6,250,977.5,22.2,80.3,kharif,0,red,1,turmeric
18.87,74.83,47.3,6.1,48.4,29.9,449,455.9,33.2,62.8,kharif,0,red,1,groundnut
105.88,55.37,99.14,6.21,44.5,22.6,594,439.2,29.9,57.4,rabi,1,alluvial,2,chilli
115.83,69.52,77.75,6.71,64.7,22.5,265,420.2,21.4,42.7,rabi,1,alluvial,2,rabi_maize
187.29,76.94,120.64,6.3,56.8,28.7,407,1417.7,27.2,79.0,rabi,1,alluvial,2,sugarcane
140.48,52.64,97.36,6.82,30.1,27.8,899,585.6,34.0,76.4,kharif,0,black_cotton,0,cotton
79.88,46.26,65.86,6.21,43.9,28.7,589,532.0,29.2,52.3,kharif,0,black_cotton,0,jowar_kharif
99.41,81.18,75.87,6.07,48.6,28.2,589,765.5,31.7,66.3,kharif,0,alluvial,2,maize_kharif
102.52,62.44,55.15,7.83,42.2,18.9,477,245.9,23.6,51.3,rabi,1,black_cotton,0,jowar_rabi
26.85,48.27,45.95,5.99,25.5,30.7,300,628.3,25.8,74.1,kharif,0,alluvial,2,moong_kharif
24.8,45.3,47.5,6.35,45.8,32.5,362,466.9,28.6,44.8,kharif,0,black_cotton,0,urad
78.7,41.6,45.5,6.53,47.3,18.1,300,417.4,15.5,46.7,rabi,1,alluvial,2,mustard
24.87,66.78,35.12,6.63,31.8,34.3,261,663.3,26.3,73.5,kharif,0,sandy,4,moong_kharif
87.34,76.43,105.25,6.8,55.7,26.2,245,246.4,23.5,51.2,zaid,2,alluvial,2,onion
78.88,53.05,64.0,6.3,38.0,15.3,545,459.6,15.3,50.1,rabi,1,red,1,mustard
79.2,64.01,71.78,7.22,38.3,21.1,272,738.1,24.9,37.8,kharif,0,red,1,sunflower_kharif
56.54,96.41,51.9,6.6,55.1,26.0,278,743.0,27.6,86.7,kharif,0,black_cotton,0,soybean
245.56,99.4,130.82,6.95,56.4,24.5,696,1057.2,27.5,71.0,rabi,1,alluvial,2,sugarcane
22.07,55.09,57.68,6.72,48.4,31.6,316,568.9,32.1,72.2,kharif,0,black_cotton,0,tur_arhar
94.39,72.11,129.63,6.66,58.7,22.1,661,358.8,16.4,65.0,rabi,1,red,1,onion
52.43,66.48,67.26,6.93,35.0,18.3,735,355.2,23.6,39.1,rabi,1,black_cotton,0,safflower
242.04,91.19,148.59,7.09,64.0,22.0,615,1201.6,24.1,73.9,rabi,1,black_cotton,0,sugarcane
52.36,72.22,69.47,6.44,55.6,25.1,510,907.2,29.2,66.3,kharif,0,red,1,soybean
19.72,53.88,41.34,6.6,31.1,15.5,370,320.5,14.1,49.3,rabi,1,black_cotton,0,chickpea
187.5,60.54,313.71,6.51,74.0,22.0,541,845.6,31.8,80.9,zaid,2,alluvial,2,banana
31.03,59.87,54.01,7.26,28.9,23.1,287,299.2,11.8,49.5,rabi,1,black_cotton,0,chickpea
44.91,44.58,39.41,6.77,40.3,27.6,371,388.7,28.0,38.5,kharif,0,sandy,4,sesame
77.05,60.35,50.25,8.04,32.4,22.4,219,421.0,25.0,50.2,rabi,1,red,1,jowar_rabi
97.43,57.47,52.84,7.27,37.1,13.7,255,268.2,14.0,43.3,rabi,1,alluvial,2,mustard
111.19,94.22,161.94,6.38,49.5,20.3,308,315.2,18.9,71.0,kharif,0,alluvial,2,tomato
58.07,62.63,51.68,7.98,33.2,22.2,617,390.9,19.8,46.7,rabi,1,black_cotton,0,safflower
117.65,58.16,92.1,7.38,52.7,27.4,531,587.6,29.5,58.8,kharif,0,black_cotton,0,cotton
31.16,74.28,56.78,5.98,43.5,27.8,447,589.4,34.5,51.6,kharif,0,alluvial,2,tur_arhar
100.75,60.76,94.89,6.84,86.7,28.9,149,1081.9,25.1,88.2,kharif,0,laterite,3,rice
142.3,79.01,71.86,6.39,61.2,24.8,422,881.3,23.4,76.1,kharif,0,black_cotton,0,maize_kharif
23.69,61.1,54.99,6.9,43.1,28.7,276,720.4,31.2,54.0,kharif,0,red,1,groundnut
115.21,65.88,74.71,7.12,60.3,25.4,250,826.2,29.3,49.2,kharif,0,black_cotton,0,maize_kharif
31.4,71.2,52.0,6.06,51.6,27.8,143,466.6,32.5,52.6,kharif,0,alluvial,2,moong_kharif
132.08,74.83,55.44,6.81,50.2,17.3,575,377.8,22.7,62.3,rabi,1,alluvial,2,wheat
63.76,62.78,44.1,8.01,42.6,17.9,533,297.4,22.1,54.3,rabi,1,black_cotton,0,jowar_rabi
207.51,79.26,117.81,6.26,58.2,22.0,416,1218.1,33.9,70.7,rabi,1,alluvial,2,sugarcane
87.51,67.12,47.83,7.6,52.6,29.3,433,468.1,28.7,47.9,kharif,0,red,1,jowar_kharif
23.39,99.35,57.92,7.14,45.0,25.6,321,643.1,31.1,69.6,kharif,0,red,1,soybean
83.91,76.65,106.46,7.01,56.2,23.1,407,651.8,21.2,56.9,kharif,0,black_cotton,0,chilli
99.06,94.21,140.98,6.73,58.5,26.8,450,318.5,18.2,59.6,zaid,2,alluvial,2,tomato
253.5,83.13,103.39,6.67,74.7,25.3,348,934.3,28.8,83.1,kharif,0,black_cotton,0,sugarcane
29.65,81.94,55.66,7.26,37.4,24.5,428,325.0,13.2,59.9,rabi,1,black_cotton,0,chickpea
163.89,78.32,127.92,6.1,72.8,31.2,515,781.2,28.2,65.0,kharif,0,black_cotton,0,sugarcane
33.0,66.59,53.37,7.77,39.3,20.2,338,408.0,21.5,59.5,rabi,1,black_cotton,0,chickpea
94.98,82.11,80.88,7.78,36.2,31.4,644,558.9,27.8,73.1,kharif,0,black_cotton,0,cotton
94.57,71.44,66.81,6.85,50.4,23.0,516,436.5,16.5,39.9,rabi,1,black_cotton,0,sunflower_rabi
73.68,50.57,49.02,6.39,51.8,23.6,477,541.2,28.5,48.2,kharif,0,black_cotton,0,jowar_kharif
57.43,45.39,45.85,6.57,48.5,15.2,332,365.4,9.8,36.2,rabi,1,black_cotton,0,linseed
18.7,47.0,47.5,7.29,42.8,33.6,377,638.4,31.4,72.9,kharif,0,alluvial,2,moong_kharif
85.06,78.37,90.19,7.2,58.6,28.2,456,255.1,30.1,55.1,zaid,2,sandy,4,watermelon
75.9,65.0,41.7,7.08,44.7,18.6,508,357.0,13.0,39.2,rabi,1,alluvial,2,mustard
127.37,90.31,144.26,6.2,52.9,27.1,443,527.1,25.9,58.9,kharif,0,alluvial,2,tomato
24.4,69.4,33.0,6.31,49.9,30.1,280,392.0,39.8,63.6,kharif,0,black_cotton,0,urad
59.98,62.69,64.66,6.16,48.1,31.3,738,906.5,26.0,74.6,kharif,0,red,1,soybean
62.05,48.78,50.3,7.44,29.4,18.3,204,198.3,14.2,38.4,rabi,1,red,1,jowar_rabi
105.3,76.84,65.27,6.79,48.7,18.9,939,430.1,29.1,50.8,rabi,1,red,1,pomegranate
94.68,50.3,97.7,6.74,54.5,30.8,427,520.8,25.8,54.2,kharif,0,black_cotton,0,chilli
30.56,70.21,33.62,6.2,54.0,24.0,337,345.5,19.9,54.5,rabi,1,alluvial,2,moong_rabi
129.07,68.6,113.43,6.22,67.7,22.6,524,1025.8,30.2,76.1,kharif,0,laterite,3,turmeric
34.96,58.74,60.41,7.16,31.9,26.0,235,703.7,34.4,56.0,kharif,0,red,1,tur_arhar
79.7,69.4,65.0,7.24,38.1,18.4,535,282.1,17.9,48.8,rabi,1,alluvial,2,mustard
28.6,70.36,52.31,6.68,24.9,17.9,145,382.8,20.6,45.0,rabi,1,alluvial,2,chickpea
100.3,50.55,67.77,7.06,31.9,24.9,319,503.0,28.8,61.9,kharif,0,alluvial,2,jowar_kharif
27.1,80.81,36.83,7.38,26.1,28.2,334,557.0,26.1,74.0,kharif,0,alluvial,2,tur_arhar
20.16,68.21,43.53,6.07,36.8,26.2,202,297.1,26.0,36.6,rabi,1,red,1,moong_rabi
123.61,68.19,91.37,7.36,46.5,25.3,523,732.7,25.9,70.7,kharif,0,red,1,maize_kharif
39.5,57.51,77.29,7.22,55.7,23.9,195,527.4,30.7,52.9,kharif,0,sandy,4,groundnut
198.33,74.45,146.81,6.51,73.7,27.9,870,637.5,34.2,88.2,rabi,1,alluvial,2,sugarcane
79.36,49.08,44.04,8.12,52.5,26.9,537,386.8,28.6,72.6,kharif,0,alluvial,2,jowar_kharif
30.81,58.11,54.73,6.87,41.7,23.3,120,450.4,26.8,58.5,rabi,1,red,1,moong_rabi
37.34,73.03,52.12,6.24,65.4,29.3,715,735.8,26.3,73.7,kharif,0,red,1,soybean
77.22,59.55,79.06,6.67,52.5,31.9,265,503.6,27.4,62.3,zaid,2,alluvial,2,cucumber
133.44,89.93,82.54,6.03,60.6,20.2,545,557.5,19.9,57.2,kharif,0,alluvial,2,maize_kharif
29.48,66.15,47.67,6.98,41.0,22.2,375,193.8,9.5,30.7,rabi,1,red,1,chickpea
72.12,51.77,39.28,5.86,35.9,27.7,433,478.3,32.5,37.1,kharif,0,laterite,3,bajra
17.72,69.23,47.87,6.61,34.5,29.6,330,580.9,30.8,51.1,kharif,0,alluvial,2,tur_arhar
164.79,82.35,216.8,6.03,84.6,29.6,580,1244.4,23.2,81.1,kharif,0,black_cotton,0,banana
84.13,86.76,60.89,6.64,35.9,26.4,409,720.5,32.0,66.4,kharif,0,red,1,sunflower_kharif
23.1,62.53,30.23,7.27,42.5,27.0,293,579.3,26.9,64.3,kharif,0,red,1,tur_arhar
97.81,41.07,33.83,6.78,35.0,26.8,300,468.2,37.0,32.3,kharif,0,red,1,bajra
36.43,92.32,76.04,6.15,51.1,28.5,332,754.7,25.9,77.2,kharif,0,red,1,soybean
125.43,68.39,81.31,6.73,60.0,31.4,398,620.6,36.0,57.4,kharif,0,black_cotton,0,cotton
38.36,71.7,60.81,6.29,51.3,29.9,468,821.8,33.6,52.7,kharif,0,red,1,tur_arhar
77.5,41.9,64.6,7.26,47.7,14.3,671,373.8,14.0,31.2,rabi,1,black_cotton,0,safflower
24.64,48.2,66.5,7.05,36.2,18.1,259,257.5,11.2,43.1,rabi,1,alluvial,2,chickpea
87.21,46.46,59.76,6.9,46.0,29.5,554,677.2,22.6,52.0,kharif,0,black_cotton,0,jowar_kharif
20.3,73.66,64.64,7.67,34.3,23.0,509,254.5,17.0,45.9,rabi,1,alluvial,2,chickpea
49.71,37.24,59.99,7.04,32.6,27.4,319,560.3,30.8,51.2,kharif,0,sandy,4,sesame
84.09,50.91,94.94,7.43,36.9,27.3,573,782.2,24.8,66.8,rabi,1,red,1,orange
16.3,47.8,33.6,6.6,35.6,31.3,244,415.1,34.7,50.1,kharif,0,alluvial,2,moong_kharif
96.98,52.67,61.98,6.91,33.5,23.9,546,220.8,26.6,32.6,rabi,1,black_cotton,0,jowar_rabi
18.55,55.22,48.01,7.05,33.5,16.7,395,275.8,17.1,33.2,rabi,1,black_cotton,0,chickpea
218.4,69.31,154.36,7.17,80.4,28.6,432,1022.2,23.1,72.4,rabi,1,black_cotton,0,sugarcane
68.45,53.26,95.29,7.05,61.3,24.8,254,726.2,21.7,71.2,rabi,1,red,1,orange
27.88,75.0,62.5,7.09,39.9,26.4,339,510.3,27.1,60.8,kharif,0,red,1,groundnut
188.71,94.53,161.83,7.07,65.8,26.4,829,940.2,25.8,69.8,rabi,1,black_cotton,0,sugarcane
84.35,81.58,62.3,6.66,62.8,24.2,357,696.1,26.8,57.0,kharif,0,black_cotton,0,sunflower_kharif
33.98,63.68,47.48,7.65,34.6,22.6,461,179.4,14.2,46.5,rabi,1,black_cotton,0,chickpea
31.3,52.79,51.31,7.1,53.3,27.1,310,601.5,25.5,73.1,kharif,0,sandy,4,groundnut
114.98,79.8,121.09,6.22,70.1,24.7,343,535.6,17.1,54.9,kharif,0,red,1,tomato
69.85,53.32,46.37,7.41,33.4,17.4,240,438.6,20.4,44.8,rabi,1,alluvial,2,mustard
34.29,76.64,60.06,7.79,38.6,16.5,385,452.5,18.2,50.2,rabi,1,alluvial,2,chickpea
89.41,64.48,52.82,7.23,35.3,31.1,610,391.9,27.7,46.0,kharif,0,alluvial,2,jowar_kharif
140.93,77.62,60.44,6.67,58.0,27.2,354,565.2,20.7,78.2,kharif,0,red,1,maize_kharif
198.92,64.78,290.54,6.14,70.4,31.0,596,1213.8,23.7,81.8,zaid,2,alluvial,2,banana
75.51,68.27,60.21,7.41,54.4,22.1,211,361.5,24.3,38.1,rabi,1,alluvial,2,sunflower_rabi
56.94,80.94,48.91,6.3,60.6,24.4,269,883.4,30.1,73.7,kharif,0,black_cotton,0,soybean
36.32,74.4,79.06,6.43,42.9,31.2,489,803.5,32.6,66.5,kharif,0,alluvial,2,groundnut
95.16,71.75,102.82,7.53,59.8,26.6,445,671.1,36.4,75.2,kharif,0,black_cotton,0,cotton
63.42,71.23,91.83,7.21,62.5,29.3,430,528.2,33.0,80.8,zaid,2,alluvial,2,cucumber
75.33,50.23,67.15,6.53,40.6,15.2,566,301.6,13.3,37.8,rabi,1,red,1,mustard
125.81,66.96,84.88,7.34,59.8,29.4,580,645.1,28.5,60.2,kharif,0,black_cotton,0,cotton
28.36,56.0,34.41,6.31,35.8,29.1,416,442.2,27.0,62.0,kharif,0,red,1,moong_kharif
34.02,75.48,77.6,6.23,35.0,27.8,431,505.5,26.0,60.3,kharif,0,red,1,groundnut
130.37,64.36,69.51,5.94,79.2,29.3,154,1157.9,26.8,73.7,kharif,0,laterite,3,rice
146.06,97.63,107.28,6.9,63.5,23.6,664,765.4,35.1,73.6,kharif,0,alluvial,2,sugarcane
28.57,49.93,70.06,7.64,35.8,15.3,319,399.8,20.3,62.7,rabi,1,red,1,chickpea
118.06,67.48,74.2,6.54,69.5,24.1,85,1087.0,24.1,85.6,kharif,0,laterite,3,rice
137.35,74.5,71.03,7.02,40.3,25.1,640,591.4,27.4,53.2,kharif,0,black_cotton,0,cotton
141.6,57.7,63.56,6.5,53.3,16.0,571,501.1,19.6,60.1,rabi,1,alluvial,2,wheat
71.73,64.29,83.79,7.38,71.2,23.5,506,301.5,25.2,65.3,kharif,0,alluvial,2,cucumber
115.0,87.82,108.77,6.71,66.7,18.4,335,603.4,24.4,60.0,kharif,0,alluvial,2,tomato
56.98,84.45,67.49,6.79,59.1,29.6,439,768.2,25.3,86.6,kharif,0,black_cotton,0,soybean
110.88,62.27,89.54,6.37,91.4,25.8,313,1301.7,27.0,73.8,kharif,0,laterite,3,rice
27.38,66.49,52.83,6.55,34.0,35.0,154,547.5,28.9,49.0,kharif,0,black_cotton,0,urad
130.6,77.65,80.01,7.29,68.5,24.6,226,770.4,21.9,59.6,kharif,0,alluvial,2,maize_kharif
76.22,61.11,51.85,6.5,38.6,21.6,538,668.9,29.2,72.2,kharif,0,black_cotton,0,jowar_kharif
26.28,70.17,83.45,6.6,46.9,28.3,288,690.6,33.8,54.0,kharif,0,red,1,groundnut
96.04,47.81,48.84,7.5,37.5,28.9,388,583.4,29.8,61.2,kharif,0,red,1,jowar_kharif
150.27,72.91,75.36,6.82,54.4,24.5,865,715.0,32.2,49.9,kharif,0,black_cotton,0,cotton
84.31,55.23,49.78,6.78,38.9,22.5,380,331.3,23.7,54.1,rabi,1,red,1,jowar_rabi
76.63,72.4,41.05,7.35,40.0,16.1,471,425.9,20.9,36.6,rabi,1,black_cotton,0,safflower
34.46,51.58,45.21,6.74,46.9,23.0,199,218.1,9.0,44.7,rabi,1,black_cotton,0,chickpea
79.44,49.59,71.6,6.02,57.5,28.1,291,272.3,26.0,34.1,zaid,2,sandy,4,watermelon
15.64,72.44,48.21,6.29,38.8,29.9,446,749.6,34.8,75.3,kharif,0,sandy,4,groundnut
76.85,54.12,66.49,7.33,31.2,28.9,297,311.8,23.6,66.0,kharif,0,red,1,jowar_kharif
83.62,56.22,46.34,6.25,38.7,20.6,397,212.5,16.5,54.6,rabi,1,red,1,linseed
74.21,64.62,62.72,6.6,53.5,26.8,221,322.8,39.4,43.2,zaid,2,sandy,4,watermelon
89.61,61.92,138.06,5.64,69.7,23.0,332,979.9,30.7,80.3,kharif,0,alluvial,2,turmeric
88.29,77.56,133.55,6.67,59.1,28.1,332,454.8,31.6,60.5,kharif,0,alluvial,2,chilli
90.08,66.91,66.7,6.81,54.2,14.3,526,447.5,19.2,59.1,rabi,1,black_cotton,0,sunflower_rabi
125.12,62.73,89.85,7.36,50.3,20.1,217,341.8,24.0,44.7,rabi,1,alluvial,2,rabi_maize
57.56,52.77,81.07,6.85,34.8,27.9,402,246.2,27.8,62.9,zaid,2,red,1,grapes
38.32,47.84,35.31,7.19,35.9,27.8,211,567.3,33.6,49.6,kharif,0,sandy,4,sesame
129.16,71.56,64.15,7.79,46.9,34.9,275,814.9,27.0,62.1,kharif,0,black_cotton,0,cotton
16.93,54.27,66.6,6.56,26.6,23.9,298,272.2,22.5,36.0,rabi,1,black_cotton,0,chickpea
62.41,50.31,51.28,7.16,36.6,26.6,488,592.5,32.9,52.2,kharif,0,red,1,jowar_kharif
77.58,56.71,89.8,6.71,69.0,22.8,452,370.3,31.3,65.4,kharif,0,sandy,4,cucumber
33.49,58.51,27.87,6.75,28.8,33.5,383,381.1,33.8,44.6,kharif,0,red,1,sesame
120.55,50.98,79.57,6.03,73.4,26.0,383,1744.3,29.8,72.4,kharif,0,alluvial,2,rice
120.8,102.35,136.87,6.64,61.4,23.1,384,519.0,25.4,60.2,kharif,0,red,1,tomato
26.69,59.61,59.61,6.1,44.8,15.1,381,442.8,15.3,47.1,rabi,1,red,1,chickpea
28.55,77.15,47.98,7.39,47.3,19.2,257,311.9,13.7,52.4,rabi,1,red,1,chickpea
19.48,51.9,52.48,6.58,39.4,19.8,380,245.7,14.9,54.6,rabi,1,alluvial,2,chickpea
250.6,83.53,138.11,7.13,69.1,24.7,516,1325.6,33.5,74.2,rabi,1,alluvial,2,sugarcane
91.97,55.05,35.9,6.5,20.4,26.4,326,275.8,37.2,38.3,kharif,0,red,1,bajra
75.88,74.36,82.31,7.14,43.1,25.1,496,673.7,31.2,53.7,kharif,0,red,1,sunflower_kharif
101.77,82.97,125.29,7.46,56.6,25.7,328,421.3,15.4,64.7,rabi,1,red,1,onion
29.56,84.32,81.14,6.49,46.1,27.1,455,781.1,26.9,74.2,kharif,0,red,1,soybean
143.42,52.37,59.36,6.56,35.3,34.5,467,603.6,34.0,69.6,kharif,0,black_cotton,0,cotton
67.51,72.59,68.74,7.0,48.1,20.7,577,622.3,30.9,57.5,kharif,0,alluvial,2,sunflower_kharif
85.47,73.44,85.33,6.78,37.6,21.9,223,613.4,22.4,57.9,kharif,0,alluvial,2,sunflower_kharif
226.27,85.06,228.94,6.49,61.4,24.8,486,1370.7,32.6,81.8,zaid,2,alluvial,2,banana
117.89,77.17,131.14,6.7,55.6,27.4,531,488.7,22.5,66.4,zaid,2,alluvial,2,tomato
85.59,49.53,43.68,5.95,55.2,14.1,530,389.3,9.8,33.9,rabi,1,alluvial,2,mustard
151.21,69.1,80.56,6.61,48.6,15.7,371,396.0,16.2,61.2,rabi,1,alluvial,2,rabi_maize
88.6,60.4,59.1,7.22,52.7,12.8,541,406.4,11.1,39.8,rabi,1,alluvial,2,mustard
48.35,43.51,55.18,7.1,36.7,27.6,332,367.0,37.0,36.3,kharif,0,red,1,sesame
74.34,43.94,62.07,6.13,52.0,19.3,543,218.6,13.9,50.7,rabi,1,red,1,mustard
89.44,68.26,64.4,7.2,66.9,19.7,343,433.7,17.2,47.4,rabi,1,alluvial,2,wheat
89.7,65.38,50.02,7.23,34.9,34.0,472,393.0,38.0,27.1,kharif,0,sandy,4,bajra
33.14,72.49,53.36,6.02,35.0,26.8,494,804.6,24.5,76.1,kharif,0,black_cotton,0,tur_arhar
97.47,37.95,59.9,6.52,22.4,28.4,251,244.4,31.9,34.8,kharif,0,red,1,bajra
58.0,69.7,47.9,6.83,36.3,18.4,317,233.6,18.3,37.6,rabi,1,black_cotton,0,safflower
19.07,75.66,77.06,6.73,49.6,24.8,585,923.3,27.1,88.7,kharif,0,black_cotton,0,soybean
137.29,73.88,87.01,6.92,61.1,24.3,333,798.5,23.5,62.3,kharif,0,black_cotton,0,maize_kharif
96.74,83.05,152.22,6.74,68.2,27.6,518,331.1,17.6,48.0,rabi,1,red,1,tomato
23.42,69.21,51.21,6.94,43.4,21.6,259,260.2,21.1,30.4,rabi,1,red,1,chickpea
121.75,71.98,79.25,6.03,45.1,16.8,555,422.5,20.7,41.9,rabi,1,alluvial,2,rabi_maize
107.16,65.86,101.18,7.59,57.9,24.6,492,538.5,30.7,56.4,rabi,1,alluvial,2,chilli
142.75,54.29,63.78,7.63,44.4,25.5,760,758.8,30.3,65.4,kharif,0,black_cotton,0,cotton
63.0,61.2,52.1,7.4,28.4,22.2,362,254.8,18.3,37.7,rabi,1,black_cotton,0,safflower
112.68,52.37,96.86,6.24,63.9,23.3,295,973.3,28.0,77.3,kharif,0,red,1,turmeric
116.28,74.01,69.65,6.91,41.1,32.5,275,509.6,30.7,69.2,kharif,0,black_cotton,0,cotton
180.59,60.79,254.5,6.15,73.0,28.7,670,892.3,27.5,86.3,kharif,0,alluvial,2,banana
96.61,74.11,68.95,6.11,43.0,16.1,447,421.6,15.6,48.0,rabi,1,alluvial,2,wheat
89.6,65.35,62.98,7.67,51.6,23.4,482,561.8,30.8,51.4,kharif,0,alluvial,2,jowar_kharif
68.65,78.05,62.32,6.67,58.7,21.2,337,636.1,29.8,58.5,kharif,0,alluvial,2,sunflower_kharif
128.95,69.85,91.77,7.36,58.1,28.2,627,563.9,30.3,58.1,kharif,0,black_cotton,0,maize_kharif
27.83,53.13,64.03,6.6,62.7,32.3,375,574.3,25.9,64.6,kharif,0,red,1,groundnut
64.6,59.58,59.39,6.25,43.7,25.2,235,486.8,27.6,49.1,kharif,0,black_cotton,0,jowar_kharif
14.18,47.8,48.06,7.33,46.8,33.3,264,445.8,36.1,67.8,kharif,0,sandy,4,moong_kharif
94.39,85.9,111.84,6.52,44.5,23.6,268,534.0,22.1,73.5,rabi,1,red,1,tomato
15.61,64.12,41.28,7.14,43.7,32.7,339,510.4,33.0,59.6,kharif,0,black_cotton,0,urad
83.65,53.23,44.91,6.95,40.0,21.3,263,343.4,11.8,51.3,rabi,1,black_cotton,0,mustard
41.04,88.87,53.41,5.98,46.8,30.8,606,852.4,27.2,81.1,kharif,0,red,1,soybean
132.63,64.36,139.19,6.35,63.2,24.3,242,1127.7,27.9,72.4,kharif,0,alluvial,2,turmeric
130.8,66.16,50.07,6.0,45.5,21.0,474,385.3,14.6,56.5,rabi,1,black_cotton,0,wheat
106.72,72.98,155.61,6.35,79.8,26.0,483,714.0,29.9,76.3,kharif,0,alluvial,2,turmeric
59.17,42.02,45.1,7.23,24.9,34.9,414,285.5,36.7,47.0,kharif,0,red,1,bajra
85.64,54.81,44.31,6.74,29.8,29.4,520,413.1,27.5,56.6,kharif,0,black_cotton,0,jowar_kharif
98.27,62.16,91.01,6.42,47.3,22.0,399,451.4,16.9,55.9,rabi,1,black_cotton,0,onion
25.26,69.54,47.29,6.73,57.6,29.4,217,765.8,26.6,83.2,kharif,0,black_cotton,0,soybean
18.46,55.55,55.27,6.24,57.3,28.6,323,676.4,33.3,69.9,kharif,0,red,1,moong_kharif
133.9,81.11,75.44,6.76,45.4,28.4,590,698.2,28.2,63.7,kharif,0,black_cotton,0,maize_kharif
22.57,55.97,59.39,6.27,51.1,34.6,133,481.3,36.1,66.6,kharif,0,red,1,moong_kharif
66.85,57.66,61.36,8.2,51.8,31.2,481,580.4,23.8,60.9,kharif,0,red,1,jowar_kharif
60.31,38.24,75.6,7.77,44.1,17.9,874,477.3,24.4,51.8,rabi,1,alluvial,2,grapes
23.7,67.23,65.99,6.58,34.1,15.9,355,418.4,23.7,55.2,rabi,1,alluvial,2,chickpea
128.76,66.61,56.0,7.59,40.1,35.8,899,556.0,27.4,73.0,kharif,0,black_cotton,0,cotton
81.92,48.73,96.67,6.02,51.6,21.9,324,731.2,35.4,80.1,kharif,0,red,1,orange
156.95,73.32,83.53,7.01,44.8,19.6,472,283.6,23.0,43.4,rabi,1,red,1,rabi_maize
